tiempo_s,temperatura_C
277.00,21.50
277.50,21.75
278.00,22.00
278.50,22.00
279.00,22.00
279.50,21.75
280.00,22.00
280.50,22.00
281.00,22.00
281.50,22.00
282.00,21.50
282.50,22.00
283.00,22.00
283.50,21.75
284.00,21.75
284.50,21.50
285.00,22.00
285.50,22.00
286.00,21.75
286.50,21.75
287.00,21.75
287.50,22.00
288.00,22.00
288.50,21.75
289.00,22.00
289.50,21.25
290.00,21.25
290.50,21.75
291.00,21.75
291.50,21.75
292.00,22.00
292.50,21.75
293.00,22.00
293.50,22.00
294.00,21.50
294.50,22.00
295.00,22.00
295.50,21.25
296.00,21.75
296.50,21.50
297.00,21.75
297.50,22.00
298.00,21.75
298.50,21.75
299.00,22.00
299.50,22.00
300.00,22.00
300.50,21.50
301.00,22.00
301.50,22.00
302.00,21.00
302.50,22.00
303.00,22.00
303.50,22.00
304.00,22.00
304.50,22.00
305.00,22.00
305.50,22.00
306.00,22.25
306.50,22.25
307.00,22.25
307.50,21.75
308.00,22.00
308.50,22.00
309.00,22.00
309.50,22.00
310.00,22.25
310.50,21.75
311.00,22.25
311.50,22.00
312.00,21.75
312.50,22.25
313.00,21.50
313.50,21.75
314.00,21.25
314.50,22.25
315.00,21.75
315.50,21.50
316.00,22.00
316.50,22.25
317.00,22.25
317.50,22.00
318.00,22.25
318.50,22.00
319.00,22.50
319.50,22.25
320.00,22.25
320.50,22.25
321.00,22.00
321.50,22.00
322.00,22.00
322.50,21.75
323.00,22.00
323.50,21.75
324.00,22.25
324.50,21.75
325.00,22.25
325.50,22.25
326.00,21.75
326.50,22.25
327.00,21.75
327.50,22.25
328.00,22.25
328.50,22.25
329.00,22.25
329.50,22.00
330.00,22.25
330.50,22.00
331.00,22.50
331.50,21.75
332.00,22.00
332.50,22.00
333.00,22.25
333.50,22.25
334.00,22.50
334.50,21.75
335.00,22.25
335.50,22.00
336.00,22.50
336.50,22.50
337.00,22.00
337.50,22.50
338.00,22.25
338.50,22.00
339.00,22.25
339.50,22.00
340.00,22.00
340.50,22.50
341.00,22.00
341.50,22.00
342.00,22.50
342.50,22.50
343.00,22.00
343.50,22.50
344.00,22.50
344.50,22.25
345.00,22.25
345.50,22.50
346.00,22.50
346.50,22.50
347.00,22.25
347.50,22.50
348.00,22.75
348.50,22.00
349.00,22.50
349.50,22.75
350.00,22.25
350.50,22.00
351.00,22.50
351.50,22.50
352.00,22.50
352.50,22.00
353.00,22.25
353.50,22.00
354.00,22.50
354.50,22.50
355.00,22.50
355.50,22.25
356.00,22.75
356.50,22.50
357.00,22.50
357.50,22.50
358.00,22.75
358.50,22.50
359.00,22.75
359.50,22.75
360.00,22.50
360.50,22.75
361.00,22.75
361.50,22.75
362.00,22.75
362.50,22.50
363.00,22.75
363.50,22.75
364.00,22.75
364.50,22.75
365.00,22.00
365.50,22.75
366.00,22.25
366.50,22.50
367.00,22.50
367.50,22.75
368.00,22.75
368.50,22.75
369.00,22.50
369.50,23.00
370.00,22.25
370.50,22.75
371.00,22.50
371.50,22.75
372.00,22.50
372.50,22.75
373.00,22.75
373.50,22.75
374.00,22.75
374.50,23.00
375.00,22.25
375.50,23.00
376.00,22.00
376.50,22.75
377.00,22.75
377.50,23.00
378.00,22.50
378.50,22.50
379.00,23.00
379.50,22.75
380.00,23.00
380.50,22.75
381.00,22.75
381.50,23.00
382.00,22.75
382.50,22.50
383.00,23.00
383.50,22.75
384.00,23.00
384.50,23.00
385.00,23.25
385.50,23.00
386.00,23.00
386.50,23.25
387.00,22.50
387.50,23.00
388.00,23.00
388.50,23.25
389.00,22.75
389.50,22.75
390.00,22.75
390.50,22.50
391.00,23.25
391.50,22.25
392.00,23.25
392.50,22.75
393.00,23.25
393.50,23.00
394.00,22.25
394.50,22.75
395.00,23.25
395.50,23.25
396.00,23.25
396.50,22.75
397.00,23.25
397.50,23.25
398.00,22.75
398.50,23.00
399.00,23.25
399.50,23.25
400.00,23.25
400.50,23.25
401.00,23.25
401.50,23.25
402.00,23.25
402.50,22.75
403.00,23.00
403.50,23.25
404.00,23.00
404.50,23.25
405.00,22.75
405.50,23.50
406.00,23.00
406.50,23.50
407.00,23.00
407.50,23.25
408.00,23.25
408.50,23.25
409.00,23.00
409.50,23.25
410.00,23.00
410.50,23.00
411.00,23.25
411.50,23.25
412.00,23.50
412.50,23.50
413.00,23.00
413.50,23.25
414.00,23.25
414.50,23.00
415.00,23.25
415.50,23.00
416.00,23.50
416.50,23.50
417.00,23.00
417.50,23.00
418.00,23.50
418.50,23.00
419.00,23.25
419.50,23.50
420.00,23.25
420.50,23.25
421.00,23.25
421.50,23.50
422.00,23.50
422.50,23.50
423.00,23.50
423.50,23.00
424.00,23.25
424.50,23.50
425.00,23.00
425.50,23.75
426.00,23.75
426.50,23.25
427.00,23.75
427.50,23.00
428.00,23.75
428.50,23.50
429.00,23.25
429.50,23.75
430.00,23.50
430.50,23.00
431.00,23.50
431.50,23.25
432.00,23.75
432.50,23.50
433.00,23.00
433.50,23.75
434.00,23.25
434.50,23.50
435.00,23.75
435.50,23.50
436.00,23.75
436.50,23.75
437.00,23.75
437.50,23.75
438.00,23.50
438.50,23.75
439.00,23.50
439.50,23.25
440.00,23.50
440.50,23.75
441.00,23.50
441.50,24.00
442.00,24.00
442.50,23.25
443.00,23.75
443.50,23.75
444.00,24.00
444.50,23.75
445.00,23.75
445.50,23.25
446.00,23.50
446.50,23.50
447.00,24.00
447.50,23.50
448.00,24.00
448.50,24.00
449.00,24.00
449.50,24.00
450.00,24.00
450.50,24.00
451.00,24.00
451.50,24.00
452.00,23.50
452.50,24.00
453.00,23.75
453.50,23.75
454.00,24.00
454.50,23.50
455.00,24.00
455.50,24.00
456.00,24.00
456.50,23.75
457.00,23.75
457.50,24.00
458.00,24.25
458.50,24.00
459.00,24.00
459.50,24.00
460.00,24.25
460.50,24.00
461.00,23.75
461.50,23.75
462.00,24.25
462.50,24.25
463.00,24.25
463.50,23.50
464.00,24.25
464.50,23.50
465.00,23.75
465.50,24.00
466.00,23.75
466.50,24.00
467.00,24.00
467.50,24.25
468.00,23.75
468.50,24.25
469.00,24.25
469.50,24.00
470.00,24.25
470.50,23.75
471.00,24.25
471.50,24.25
472.00,23.75
472.50,24.00
473.00,23.25
473.50,24.50
474.00,24.25
474.50,24.25
475.00,24.25
475.50,23.75
476.00,24.75
476.50,24.50
477.00,24.25
477.50,24.25
478.00,24.50
478.50,24.25
479.00,24.25
479.50,24.00
480.00,24.00
480.50,24.50
481.00,24.50
481.50,24.50
482.00,24.50
482.50,24.50
483.00,23.75
483.50,24.50
484.00,24.50
484.50,24.75
485.00,24.50
485.50,24.50
486.00,24.00
486.50,24.00
487.00,24.00
487.50,24.50
488.00,24.50
488.50,24.25
489.00,24.50
489.50,24.50
490.00,24.25
490.50,24.75
491.00,24.25
491.50,24.50
492.00,23.75
492.50,24.75
493.00,24.50
493.50,24.75
494.00,24.75
494.50,24.75
495.00,24.25
495.50,24.75
496.00,24.75
496.50,24.75
497.00,24.50
497.50,24.75
498.00,24.50
498.50,24.75
499.00,24.50
499.50,24.75
500.00,24.75
500.50,24.75
501.00,24.75
501.50,24.75
502.00,24.75
502.50,24.00
503.00,24.25
503.50,24.25
504.00,24.75
504.50,24.50
505.00,24.50
505.50,24.25
506.00,24.75
506.50,25.00
507.00,25.00
507.50,24.75
508.00,24.75
508.50,24.75
509.00,24.50
509.50,24.75
510.00,24.50
510.50,24.50
511.00,24.50
511.50,24.00
512.00,25.00
512.50,25.00
513.00,24.00
513.50,24.75
514.00,25.25
514.50,25.00
515.00,24.50
515.50,25.00
516.00,25.00
516.50,25.00
517.00,24.75
517.50,25.00
518.00,25.00
518.50,24.75
519.00,25.00
519.50,25.25
520.00,24.75
520.50,25.00
521.00,25.00
521.50,25.25
522.00,25.25
522.50,25.00
523.00,25.25
523.50,25.00
524.00,25.00
524.50,25.00
525.00,24.75
525.50,25.25
526.00,24.75
526.50,25.25
527.00,24.75
527.50,25.25
528.00,25.00
528.50,24.75
529.00,24.75
529.50,24.75
530.00,24.75
530.50,24.75
531.00,25.25
531.50,25.00
532.00,24.75
532.50,25.25
533.00,25.00
533.50,25.25
534.00,25.25
534.50,25.50
535.00,24.75
535.50,24.50
536.00,24.75
536.50,24.75
537.00,25.50
537.50,25.25
538.00,25.25
538.50,25.25
539.00,24.75
539.50,25.50
540.00,25.25
540.50,25.50
541.00,25.25
541.50,25.50
542.00,25.25
542.50,25.25
543.00,25.25
543.50,25.00
544.00,25.25
544.50,25.50
545.00,25.25
545.50,25.50
546.00,25.25
546.50,25.25
547.00,25.50
547.50,25.25
548.00,25.00
548.50,25.50
549.00,25.75
549.50,25.50
550.00,25.50
550.50,25.25
551.00,25.25
551.50,25.50
552.00,25.50
552.50,25.50
553.00,25.00
553.50,25.50
554.00,25.50
554.50,25.75
555.00,25.75
555.50,25.50
556.00,25.25
556.50,25.25
557.00,25.50
557.50,25.25
558.00,25.00
558.50,25.50
559.00,24.75
559.50,25.50
560.00,25.75
560.50,25.75
561.00,25.50
561.50,25.50
562.00,25.50
562.50,25.50
563.00,25.25
563.50,25.25
564.00,26.00
564.50,25.75
565.00,25.50
565.50,25.00
566.00,25.50
566.50,25.25
567.00,25.75
567.50,25.75
568.00,24.75
568.50,25.75
569.00,25.50
569.50,25.75
570.00,25.50
570.50,25.50
571.00,25.50
571.50,25.50
572.00,25.50
572.50,25.50
573.00,26.00
573.50,25.75
574.00,25.75
574.50,25.50
575.00,25.50
575.50,26.00
576.00,26.00
576.50,25.50
577.00,25.50
577.50,26.00
578.00,25.50
578.50,26.00
579.00,25.75
579.50,26.00
580.00,26.00
580.50,26.00
581.00,26.00
581.50,26.00
582.00,26.00
582.50,25.50
583.00,26.00
583.50,26.00
584.00,25.50
584.50,26.00
585.00,25.75
585.50,25.50
586.00,25.50
586.50,26.00
587.00,25.75
587.50,25.50
588.00,26.25
588.50,26.00
589.00,26.00
589.50,26.00
590.00,25.75
590.50,25.75
591.00,25.75
591.50,25.75
592.00,25.50
592.50,26.25
593.00,26.00
593.50,25.75
594.00,26.25
594.50,26.25
595.00,26.00
595.50,26.25
596.00,26.25
596.50,26.00
597.00,25.75
597.50,26.25
598.00,26.00
598.50,26.00
599.00,26.25
599.50,26.25
600.00,26.25
600.50,26.25
601.00,26.25
601.50,26.25
602.00,25.75
602.50,26.25
603.00,26.00
603.50,26.00
604.00,26.00
604.50,25.75
605.00,26.00
605.50,26.25
606.00,26.25
606.50,26.25
607.00,25.75
607.50,26.00
608.00,25.75
608.50,26.25
609.00,26.25
609.50,25.75
610.00,25.75
610.50,26.25
611.00,26.25
611.50,26.00
612.00,26.25
612.50,26.25
613.00,26.00
613.50,26.25
614.00,26.25
614.50,26.25
615.00,26.25
615.50,26.25
616.00,25.50
616.50,26.00
617.00,26.50
617.50,26.75
618.00,26.25
618.50,26.50
619.00,26.00
619.50,26.50
620.00,26.25
620.50,26.50
621.00,26.00
621.50,26.25
622.00,26.50
622.50,26.75
623.00,26.50
623.50,26.50
624.00,26.75
624.50,26.50
625.00,26.25
625.50,26.50
626.00,26.00
626.50,26.50
627.00,26.00
627.50,26.25
628.00,26.25
628.50,26.25
629.00,26.75
629.50,26.75
630.00,26.50
630.50,26.50
631.00,26.50
631.50,26.50
632.00,26.25
632.50,26.75
633.00,26.25
633.50,26.75
634.00,26.00
634.50,26.75
635.00,26.25
635.50,26.50
636.00,26.75
636.50,26.50
637.00,26.25
637.50,26.25
638.00,26.25
638.50,26.75
639.00,26.50
639.50,26.75
640.00,26.50
640.50,26.25
641.00,26.75
641.50,26.75
642.00,26.75
642.50,26.75
643.00,26.75
643.50,26.75
644.00,26.75
644.50,26.25
645.00,26.50
645.50,26.75
646.00,26.75
646.50,26.50
647.00,26.75
647.50,26.75
648.00,26.75
648.50,26.75
649.00,26.75
649.50,26.75
650.00,26.25
650.50,26.75
651.00,26.75
651.50,26.75
652.00,27.00
652.50,26.75
653.00,26.75
653.50,26.25
654.00,27.00
654.50,26.50
655.00,27.00
655.50,26.50
656.00,27.00
656.50,26.50
657.00,27.00
657.50,27.00
658.00,26.75
658.50,26.75
659.00,26.75
659.50,26.50
660.00,27.00
660.50,26.50
661.00,26.75
661.50,26.50
662.00,27.25
662.50,26.75
663.00,26.75
663.50,26.50
664.00,27.00
664.50,27.00
665.00,27.00
665.50,26.75
666.00,27.00
666.50,26.75
667.00,27.00
667.50,26.75
668.00,27.00
668.50,27.00
669.00,27.25
669.50,27.00
670.00,26.75
670.50,26.75
671.00,26.75
671.50,26.50
672.00,26.75
672.50,27.00
673.00,27.25
673.50,26.75
674.00,26.25
674.50,26.75
675.00,27.25
675.50,27.00
676.00,27.00
676.50,26.75
677.00,27.00
677.50,27.00
678.00,26.75
678.50,27.00
679.00,27.00
679.50,27.25
680.00,27.00
680.50,27.25
681.00,26.75
681.50,27.00
682.00,27.00
682.50,27.25
683.00,26.75
683.50,26.75
684.00,27.25
684.50,26.75
685.00,27.25
685.50,26.75
686.00,26.25
686.50,26.75
687.00,27.25
687.50,27.25
688.00,27.50
688.50,27.25
689.00,27.25
689.50,27.25
690.00,27.00
690.50,27.50
691.00,27.50
691.50,27.25
692.00,27.25
692.50,27.25
693.00,27.50
693.50,26.50
694.00,27.25
694.50,27.25
695.00,27.25
695.50,27.25
696.00,27.00
696.50,27.25
697.00,27.25
697.50,27.00
698.00,27.50
698.50,27.00
699.00,27.50
699.50,27.00
700.00,27.50
700.50,27.00
701.00,27.50
701.50,26.75
702.00,26.50
702.50,26.75
703.00,27.50
703.50,27.50
704.00,27.50
704.50,27.50
705.00,27.25
705.50,27.25
706.00,27.50
706.50,27.50
707.00,27.50
707.50,27.75
708.00,27.25
708.50,27.50
709.00,27.50
709.50,27.50
710.00,27.50
710.50,27.75
711.00,27.00
711.50,27.00
712.00,27.50
712.50,27.25
713.00,27.75
713.50,27.50
714.00,27.50
714.50,27.75
715.00,27.75
715.50,27.25
716.00,27.75
716.50,27.25
717.00,27.50
717.50,28.00
718.00,27.00
718.50,27.75
719.00,27.50
719.50,27.00
720.00,27.25
720.50,27.75
721.00,27.75
721.50,27.75
722.00,27.75
722.50,27.50
723.00,27.50
723.50,27.50
724.00,27.25
724.50,27.25
725.00,27.75
725.50,27.75
726.00,27.75
726.50,27.25
727.00,27.75
727.50,28.00
728.00,28.00
728.50,28.00
729.00,27.25
729.50,27.75
730.00,27.75
730.50,27.75
731.00,27.75
731.50,27.50
732.00,28.00
732.50,27.25
733.00,28.00
733.50,27.50
734.00,27.50
734.50,27.50
735.00,28.00
735.50,27.50
736.00,27.75
736.50,28.00
737.00,27.25
737.50,28.00
738.00,27.75
738.50,28.00
739.00,27.75
739.50,28.25
740.00,28.00
740.50,28.00
741.00,27.50
741.50,27.50
742.00,28.00
742.50,28.00
743.00,28.00
743.50,27.50
744.00,28.00
744.50,28.00
745.00,27.50
745.50,27.75
746.00,28.00
746.50,27.75
747.00,28.00
747.50,27.50
748.00,27.75
748.50,27.75
749.00,28.25
749.50,28.00
750.00,28.00
750.50,28.00
751.00,28.25
751.50,27.75
752.00,28.00
752.50,28.00
753.00,27.50
753.50,28.00
754.00,28.00
754.50,28.00
755.00,28.00
755.50,27.50
756.00,28.00
756.50,28.25
757.00,28.00
757.50,28.25
758.00,28.25
758.50,28.25
759.00,28.25
759.50,28.00
760.00,27.75
760.50,27.75
761.00,28.00
761.50,28.25
762.00,28.00
762.50,28.00
763.00,28.00
763.50,28.25
764.00,28.25
764.50,28.00
765.00,27.75
765.50,28.25
766.00,28.00
766.50,28.25
767.00,27.75
767.50,28.25
768.00,28.50
768.50,27.25
769.00,28.25
769.50,28.00
770.00,28.50
770.50,28.25
771.00,28.25
771.50,27.25
772.00,28.25
772.50,28.25
773.00,28.25
773.50,28.25
774.00,28.50
774.50,28.25
775.00,28.50
775.50,28.25
776.00,28.00
776.50,28.25
777.00,28.25
777.50,28.25
778.00,28.25
778.50,28.25
779.00,28.50
779.50,28.00
780.00,28.25
780.50,28.25
781.00,28.00
781.50,27.50
782.00,28.25
782.50,28.00
783.00,28.25
783.50,28.00
784.00,28.50
784.50,28.50
785.00,28.50
785.50,28.00
786.00,28.00
786.50,27.75
787.00,28.25
787.50,28.50
788.00,28.25
788.50,28.50
789.00,28.50
789.50,28.50
790.00,28.00
790.50,28.50
791.00,28.25
791.50,28.75
792.00,28.50
792.50,28.50
793.00,28.50
793.50,28.50
794.00,28.00
794.50,28.50
795.00,28.50
795.50,28.00
796.00,28.25
796.50,28.50
797.00,28.25
797.50,28.50
798.00,28.50
798.50,28.50
799.00,28.75
799.50,28.75
800.00,28.00
800.50,28.50
801.00,28.50
801.50,28.75
802.00,28.75
802.50,27.75
803.00,28.75
803.50,28.00
804.00,28.75
804.50,28.75
805.00,28.50
805.50,28.50
806.00,28.50
806.50,28.50
807.00,28.00
807.50,28.50
808.00,28.50
808.50,28.75
809.00,28.50
809.50,28.50
810.00,28.50
810.50,28.50
811.00,28.75
811.50,28.50
812.00,28.50
812.50,28.25
813.00,28.50
813.50,28.75
814.00,28.75
814.50,28.50
815.00,29.00
815.50,28.50
816.00,28.25
816.50,28.50
817.00,28.75
817.50,28.75
818.00,28.50
818.50,28.75
819.00,28.75
819.50,28.75
820.00,28.75
820.50,28.75
821.00,28.75
821.50,28.25
822.00,28.75
822.50,28.75
823.00,28.75
823.50,28.75
824.00,28.75
824.50,28.00
825.00,28.50
825.50,28.50
826.00,29.00
826.50,28.25
827.00,28.50
827.50,28.75
828.00,28.50
828.50,28.75
829.00,28.75
829.50,28.25
830.00,28.50
830.50,28.50
831.00,28.75
831.50,28.25
832.00,28.75
832.50,28.50
833.00,28.75
833.50,28.25
834.00,28.75
834.50,28.50
835.00,28.00
835.50,28.75
836.00,28.75
836.50,28.50
837.00,28.75
837.50,28.50
838.00,28.50
838.50,29.00
839.00,29.00
839.50,29.00
840.00,29.00
840.50,28.75
841.00,29.00
841.50,29.00
842.00,28.75
842.50,28.75
843.00,28.75
843.50,29.00
844.00,28.75
844.50,28.50
845.00,29.00
845.50,29.00
846.00,28.75
846.50,28.75
847.00,29.25
847.50,29.25
848.00,28.75
848.50,29.00
849.00,28.50
849.50,28.75
850.00,29.00
850.50,29.00
851.00,28.50
851.50,29.25
852.00,29.25
852.50,28.75
853.00,28.50
853.50,28.25
854.00,28.75
854.50,29.25
855.00,29.25
855.50,28.75
856.00,28.50
856.50,29.00
857.00,29.25
857.50,28.75
858.00,29.00
858.50,29.00
859.00,29.00
859.50,28.75
860.00,29.50
860.50,29.00
861.00,29.25
861.50,29.00
862.00,29.25
862.50,28.75
863.00,29.00
863.50,28.50
864.00,28.75
864.50,28.75
865.00,29.25
865.50,29.25
866.00,28.75
866.50,29.25
867.00,29.25
867.50,29.25
868.00,29.25
868.50,29.25
869.00,29.25
869.50,29.25
870.00,29.25
870.50,29.25
871.00,29.25
871.50,29.25
872.00,29.25
872.50,29.00
