tiempo_s,temperatura_C
231.00,23.25
231.50,24.00
232.00,23.50
232.50,23.50
233.00,24.00
233.50,24.00
234.00,24.00
234.50,23.75
235.00,24.25
235.50,23.75
236.00,24.00
236.50,23.25
237.00,23.75
237.50,23.50
238.00,23.75
238.50,23.50
239.00,23.75
239.50,24.00
240.00,24.00
240.50,24.00
241.00,23.50
241.50,23.75
242.00,23.75
242.50,24.25
243.00,24.00
243.50,24.00
244.00,23.75
244.50,24.00
245.00,23.75
245.50,23.75
246.00,24.00
246.50,24.25
247.00,24.25
247.50,23.50
248.00,23.75
248.50,24.25
249.00,23.50
249.50,23.75
250.00,23.75
250.50,23.75
251.00,23.75
251.50,23.75
252.00,24.25
252.50,24.25
253.00,24.50
253.50,24.25
254.00,24.25
254.50,24.25
255.00,24.25
255.50,23.75
256.00,24.00
256.50,24.50
257.00,24.00
257.50,24.25
258.00,24.00
258.50,24.25
259.00,23.75
259.50,23.75
260.00,24.00
260.50,23.50
261.00,24.25
261.50,24.00
262.00,24.00
262.50,24.00
263.00,24.00
263.50,23.75
264.00,24.50
264.50,24.25
265.00,24.00
265.50,24.25
266.00,23.75
266.50,24.00
267.00,24.00
267.50,24.25
268.00,24.25
268.50,24.00
269.00,24.25
269.50,23.75
270.00,24.00
270.50,23.75
271.00,24.00
271.50,24.25
272.00,24.25
272.50,24.75
273.00,24.50
273.50,24.25
274.00,24.50
274.50,23.75
275.00,23.75
275.50,24.25
276.00,24.00
276.50,24.00
277.00,23.75
277.50,24.25
278.00,24.50
278.50,24.75
279.00,24.25
279.50,23.75
280.00,23.75
280.50,24.25
281.00,24.00
281.50,24.25
282.00,24.50
282.50,24.25
283.00,24.50
283.50,24.00
284.00,24.00
284.50,23.75
285.00,24.00
285.50,23.75
286.00,24.00
286.50,24.00
287.00,24.25
287.50,24.00
288.00,24.50
288.50,24.50
289.00,24.00
289.50,24.50
290.00,24.50
290.50,24.50
291.00,24.00
291.50,24.00
292.00,24.25
292.50,24.25
293.00,24.75
293.50,24.25
294.00,23.75
294.50,24.50
295.00,24.00
295.50,24.50
296.00,24.00
296.50,24.25
297.00,24.50
297.50,24.00
298.00,24.00
298.50,24.50
299.00,24.00
299.50,24.00
300.00,24.50
300.50,24.75
301.00,24.25
301.50,24.00
302.00,24.25
302.50,24.75
303.00,24.50
303.50,24.25
304.00,24.25
304.50,24.25
305.00,24.50
305.50,24.50
306.00,24.50
306.50,24.75
307.00,25.00
307.50,24.50
308.00,24.50
308.50,24.50
309.00,24.75
309.50,24.50
310.00,24.50
310.50,24.50
311.00,24.25
311.50,24.75
312.00,24.75
312.50,24.50
313.00,24.50
313.50,24.25
314.00,24.00
314.50,24.50
315.00,24.75
315.50,24.75
316.00,24.75
316.50,24.50
317.00,24.75
317.50,24.75
318.00,24.75
318.50,24.75
319.00,25.00
319.50,24.50
320.00,24.50
320.50,25.00
321.00,24.75
321.50,24.25
322.00,25.00
322.50,24.75
323.00,24.50
323.50,24.50
324.00,24.50
324.50,24.50
325.00,24.75
325.50,25.00
326.00,24.75
326.50,25.00
327.00,24.75
327.50,24.75
328.00,24.75
328.50,24.50
329.00,25.00
329.50,25.00
330.00,25.00
330.50,25.00
331.00,25.00
331.50,24.75
332.00,24.75
332.50,25.00
333.00,24.75
333.50,25.00
334.00,24.75
334.50,24.75
335.00,24.75
335.50,25.00
336.00,24.50
336.50,24.75
337.00,25.00
337.50,24.75
338.00,24.75
338.50,24.50
339.00,24.75
339.50,24.75
340.00,24.75
340.50,24.75
341.00,25.00
341.50,24.50
342.00,24.75
342.50,24.75
343.00,25.00
343.50,25.25
344.00,25.00
344.50,25.00
345.00,25.25
345.50,24.75
346.00,25.00
346.50,24.75
347.00,25.25
347.50,25.00
348.00,25.00
348.50,25.00
349.00,25.00
349.50,24.75
350.00,25.25
350.50,25.00
351.00,25.00
351.50,25.25
352.00,25.25
352.50,25.00
353.00,25.00
353.50,25.25
354.00,24.75
354.50,25.25
355.00,24.50
355.50,25.25
356.00,25.50
356.50,25.00
357.00,25.00
357.50,25.25
358.00,25.00
358.50,25.25
359.00,24.75
359.50,24.50
360.00,25.25
360.50,25.50
361.00,24.75
361.50,24.50
362.00,25.25
362.50,25.25
363.00,25.25
363.50,25.25
364.00,25.50
364.50,24.75
365.00,25.25
365.50,24.75
366.00,25.25
366.50,25.50
367.00,25.25
367.50,25.25
368.00,25.50
368.50,25.50
369.00,25.50
369.50,25.50
370.00,24.75
370.50,25.25
371.00,24.75
371.50,25.25
372.00,25.25
372.50,25.50
373.00,25.50
373.50,25.25
374.00,25.50
374.50,25.50
375.00,25.25
375.50,25.25
376.00,25.00
376.50,25.50
377.00,24.75
377.50,25.25
378.00,25.00
378.50,25.25
379.00,25.50
379.50,25.50
380.00,25.25
380.50,25.50
381.00,25.25
381.50,25.50
382.00,25.25
382.50,25.25
383.00,25.50
383.50,25.50
384.00,25.50
384.50,25.50
385.00,25.50
385.50,25.25
386.00,25.75
386.50,25.00
387.00,25.50
387.50,25.25
388.00,25.00
388.50,25.25
389.00,25.00
389.50,25.50
390.00,25.00
390.50,25.25
391.00,25.50
391.50,25.50
392.00,25.50
392.50,25.50
393.00,25.75
393.50,25.00
394.00,25.75
394.50,25.75
395.00,25.50
395.50,25.50
396.00,25.25
396.50,25.75
397.00,25.75
397.50,25.75
398.00,26.00
398.50,25.25
399.00,25.50
399.50,26.00
400.00,25.75
400.50,25.50
401.00,25.50
401.50,25.00
402.00,25.25
402.50,25.50
403.00,25.25
403.50,25.75
404.00,25.25
404.50,25.75
405.00,25.50
405.50,25.75
406.00,25.50
406.50,25.75
407.00,25.25
407.50,26.00
408.00,25.50
408.50,25.00
409.00,25.50
409.50,25.25
410.00,25.75
410.50,25.50
411.00,25.25
411.50,25.25
412.00,26.00
412.50,26.00
413.00,25.50
413.50,26.25
414.00,26.00
414.50,25.50
415.00,25.50
415.50,25.75
416.00,25.50
416.50,25.75
417.00,25.75
417.50,26.00
418.00,25.75
418.50,25.50
419.00,25.50
419.50,26.00
420.00,26.00
420.50,25.50
421.00,25.75
421.50,25.25
422.00,25.75
422.50,26.25
423.00,26.25
423.50,25.00
424.00,26.25
424.50,26.00
425.00,26.00
425.50,26.00
426.00,25.75
426.50,26.25
427.00,26.00
427.50,26.00
428.00,25.75
428.50,26.00
429.00,26.00
429.50,26.00
430.00,26.25
430.50,26.00
431.00,26.25
431.50,25.75
432.00,26.25
432.50,26.00
433.00,25.25
433.50,25.50
434.00,25.75
434.50,26.00
435.00,26.00
435.50,26.00
436.00,26.25
436.50,26.25
437.00,26.00
437.50,26.00
438.00,26.25
438.50,26.00
439.00,26.00
439.50,25.75
440.00,26.00
440.50,25.75
441.00,26.25
441.50,26.25
442.00,26.25
442.50,26.00
443.00,26.25
443.50,26.00
444.00,25.75
444.50,25.75
445.00,26.50
445.50,25.50
446.00,26.00
446.50,26.25
447.00,26.00
447.50,26.25
448.00,26.00
448.50,26.00
449.00,25.75
449.50,26.00
450.00,26.25
450.50,26.25
451.00,26.25
451.50,26.00
452.00,26.00
452.50,26.00
453.00,26.00
453.50,26.00
454.00,26.00
454.50,26.50
455.00,26.50
455.50,26.50
456.00,26.50
456.50,26.25
457.00,26.25
457.50,26.50
458.00,26.00
458.50,26.00
459.00,26.50
459.50,26.25
460.00,26.50
460.50,26.50
461.00,26.25
461.50,26.50
462.00,26.75
462.50,26.00
463.00,26.25
463.50,26.25
464.00,26.25
464.50,26.25
465.00,26.50
465.50,25.75
466.00,26.50
466.50,26.50
467.00,26.75
467.50,26.75
468.00,26.25
468.50,26.75
469.00,26.25
469.50,26.50
470.00,26.50
470.50,26.00
471.00,26.25
471.50,26.50
472.00,26.50
472.50,26.50
473.00,26.50
473.50,26.75
474.00,26.75
474.50,26.75
475.00,26.25
475.50,26.25
476.00,26.00
476.50,26.50
477.00,26.50
477.50,26.75
478.00,26.25
478.50,26.50
479.00,26.50
479.50,26.50
480.00,26.75
480.50,26.25
481.00,26.75
481.50,27.00
482.00,26.25
482.50,26.25
483.00,26.75
483.50,26.50
484.00,26.50
484.50,26.75
485.00,26.50
485.50,26.50
486.00,26.50
486.50,26.50
487.00,26.25
487.50,26.75
488.00,27.00
488.50,26.75
489.00,26.75
489.50,26.25
490.00,26.50
490.50,26.75
491.00,26.25
491.50,27.00
492.00,26.25
492.50,26.75
493.00,26.50
493.50,26.75
494.00,26.50
494.50,27.00
495.00,27.00
495.50,26.75
496.00,26.25
496.50,26.75
497.00,26.50
497.50,26.75
498.00,26.50
498.50,26.50
499.00,26.75
499.50,26.75
500.00,27.00
500.50,27.00
501.00,26.75
501.50,26.75
502.00,27.00
502.50,27.00
503.00,27.00
503.50,26.50
504.00,27.00
504.50,26.75
505.00,27.00
505.50,27.00
506.00,26.75
506.50,27.00
507.00,26.50
507.50,27.00
508.00,27.00
508.50,26.75
509.00,26.75
509.50,27.25
510.00,26.75
510.50,27.00
511.00,26.50
511.50,26.75
512.00,26.75
512.50,26.75
513.00,26.75
513.50,26.25
514.00,26.50
514.50,26.50
515.00,26.75
515.50,27.25
516.00,27.00
516.50,27.25
517.00,26.75
517.50,27.00
518.00,27.00
518.50,26.75
519.00,26.75
519.50,26.75
520.00,27.25
520.50,27.25
521.00,26.75
521.50,27.00
522.00,27.25
522.50,27.25
523.00,26.75
523.50,26.25
524.00,27.00
524.50,27.25
525.00,26.75
525.50,27.00
526.00,26.75
526.50,27.50
527.00,27.00
527.50,27.50
528.00,27.00
528.50,27.00
529.00,27.00
529.50,27.00
530.00,27.00
530.50,27.25
531.00,27.00
531.50,27.00
532.00,26.75
532.50,26.50
533.00,27.25
533.50,27.00
534.00,27.25
534.50,26.75
535.00,27.00
535.50,27.00
536.00,27.00
536.50,27.25
537.00,27.00
537.50,27.50
538.00,27.25
538.50,27.50
539.00,27.25
539.50,27.75
540.00,27.00
540.50,27.50
541.00,27.50
541.50,27.25
542.00,27.25
542.50,27.75
543.00,27.75
543.50,27.00
544.00,27.25
544.50,27.25
545.00,27.50
545.50,27.75
546.00,27.50
546.50,27.75
547.00,27.00
547.50,27.50
548.00,27.75
548.50,27.50
549.00,27.50
549.50,27.75
550.00,27.50
550.50,27.75
551.00,27.50
551.50,27.50
552.00,27.75
552.50,27.25
553.00,27.25
553.50,27.50
554.00,27.75
554.50,27.75
555.00,27.50
555.50,27.75
556.00,27.50
556.50,27.75
557.00,26.75
557.50,27.25
558.00,27.25
558.50,27.25
559.00,27.50
559.50,27.00
560.00,27.25
560.50,27.50
561.00,27.25
561.50,27.75
562.00,27.75
562.50,27.25
563.00,27.25
563.50,27.25
564.00,27.50
564.50,27.75
565.00,27.50
565.50,27.25
566.00,27.75
566.50,28.00
567.00,27.25
567.50,27.50
568.00,27.25
568.50,27.75
569.00,27.25
569.50,27.75
570.00,27.50
570.50,27.75
571.00,27.25
571.50,27.50
572.00,27.50
572.50,27.50
573.00,27.25
573.50,27.25
574.00,28.00
574.50,27.00
575.00,27.75
575.50,27.75
576.00,27.75
576.50,27.75
577.00,27.75
577.50,27.50
578.00,27.75
578.50,27.75
579.00,27.75
579.50,28.00
580.00,27.25
580.50,27.75
581.00,28.00
581.50,27.75
582.00,28.00
582.50,28.00
583.00,28.00
583.50,27.50
584.00,28.00
584.50,27.75
585.00,27.75
585.50,27.50
586.00,27.75
586.50,27.75
587.00,28.00
587.50,28.00
588.00,27.25
588.50,27.50
589.00,28.00
589.50,28.25
590.00,27.75
590.50,27.00
591.00,28.00
591.50,28.25
592.00,28.25
592.50,28.00
593.00,28.00
593.50,28.00
594.00,28.00
594.50,27.75
595.00,27.50
595.50,27.75
596.00,28.25
596.50,28.00
597.00,28.00
597.50,27.75
598.00,27.75
598.50,28.25
599.00,27.50
599.50,27.75
600.00,27.75
600.50,28.00
601.00,28.00
601.50,28.25
602.00,28.00
602.50,28.00
603.00,28.00
603.50,28.00
604.00,28.00
604.50,28.25
605.00,27.75
605.50,28.25
606.00,28.25
606.50,28.25
607.00,28.25
607.50,28.00
608.00,27.50
608.50,28.00
609.00,27.75
609.50,28.00
610.00,28.00
610.50,28.25
611.00,27.50
611.50,28.25
612.00,28.25
612.50,28.00
613.00,27.75
613.50,28.25
614.00,28.00
614.50,28.50
615.00,28.00
615.50,28.25
616.00,28.00
616.50,28.25
617.00,28.25
617.50,28.00
618.00,28.25
618.50,28.25
619.00,28.25
619.50,28.50
620.00,28.25
620.50,28.00
621.00,28.25
621.50,28.25
622.00,28.00
622.50,28.50
623.00,28.25
623.50,28.00
624.00,28.25
624.50,28.25
625.00,28.50
625.50,28.25
626.00,28.50
626.50,28.25
627.00,28.50
627.50,28.25
628.00,28.75
628.50,28.50
629.00,28.00
629.50,28.25
630.00,28.25
630.50,28.50
631.00,28.00
631.50,28.75
632.00,28.50
632.50,28.50
633.00,28.50
633.50,28.00
634.00,28.75
634.50,28.50
635.00,28.25
635.50,28.00
636.00,28.50
636.50,28.50
637.00,28.25
637.50,28.25
638.00,28.25
638.50,28.25
639.00,28.75
639.50,28.50
640.00,29.00
640.50,28.25
641.00,28.25
641.50,28.50
642.00,28.50
642.50,28.75
643.00,28.25
643.50,28.50
644.00,28.50
644.50,28.50
645.00,28.00
645.50,28.25
646.00,28.75
646.50,28.75
647.00,28.25
647.50,28.25
648.00,28.50
648.50,29.00
649.00,28.25
649.50,29.00
650.00,28.25
650.50,28.75
651.00,28.25
651.50,28.50
652.00,28.75
652.50,28.50
653.00,28.75
653.50,28.50
654.00,28.75
654.50,28.25
655.00,28.50
655.50,28.75
656.00,28.75
656.50,28.50
657.00,28.75
657.50,28.50
658.00,28.50
658.50,28.75
659.00,28.75
659.50,28.75
660.00,28.50
660.50,29.25
661.00,28.50
661.50,28.50
662.00,28.75
662.50,29.00
663.00,29.25
663.50,28.75
664.00,29.25
664.50,28.75
665.00,28.50
665.50,28.75
666.00,29.00
666.50,28.50
667.00,29.00
667.50,28.50
668.00,28.50
668.50,29.25
669.00,29.00
669.50,29.25
670.00,28.50
670.50,29.00
671.00,29.00
671.50,28.75
672.00,28.50
672.50,28.50
673.00,28.75
673.50,28.25
674.00,28.75
674.50,29.00
675.00,29.25
675.50,29.25
676.00,29.25
676.50,28.75
677.00,29.00
677.50,28.50
678.00,28.75
678.50,28.50
679.00,28.75
679.50,28.75
680.00,28.75
680.50,29.00
681.00,28.75
681.50,29.00
682.00,29.25
682.50,29.00
683.00,29.25
683.50,29.00
684.00,29.00
684.50,28.75
685.00,29.25
685.50,28.75
686.00,29.00
686.50,28.50
687.00,29.00
687.50,29.00
688.00,28.75
688.50,29.00
689.00,28.75
689.50,28.75
690.00,29.00
690.50,29.00
691.00,29.00
691.50,29.50
692.00,28.50
692.50,28.50
693.00,29.00
693.50,28.75
694.00,29.25
694.50,29.25
695.00,29.25
695.50,28.75
696.00,29.00
696.50,28.75
697.00,29.50
697.50,29.25
698.00,29.25
698.50,29.00
699.00,29.50
699.50,29.25
700.00,29.50
700.50,29.25
701.00,29.50
701.50,29.25
702.00,29.50
702.50,29.00
703.00,28.75
703.50,28.75
704.00,29.25
704.50,29.00
705.00,28.75
705.50,29.25
706.00,29.50
706.50,29.25
707.00,29.25
707.50,29.25
708.00,29.25
708.50,28.75
709.00,29.00
709.50,29.25
710.00,29.75
710.50,29.00
711.00,29.50
711.50,29.00
712.00,29.25
712.50,29.50
713.00,29.50
713.50,29.50
714.00,29.25
714.50,29.00
715.00,29.75
715.50,29.25
716.00,29.50
716.50,29.00
717.00,29.50
717.50,29.75
718.00,29.25
718.50,29.75
719.00,29.25
719.50,29.00
720.00,29.00
720.50,29.50
721.00,29.50
721.50,29.75
722.00,29.75
722.50,29.50
723.00,29.50
723.50,29.50
724.00,29.75
724.50,29.25
725.00,29.75
725.50,29.75
726.00,29.75
726.50,29.75
727.00,29.25
727.50,29.50
728.00,29.75
728.50,29.50
729.00,29.75
729.50,29.50
730.00,28.75
730.50,29.50
731.00,29.00
731.50,29.50
732.00,29.75
732.50,29.75
733.00,29.50
733.50,29.50
734.00,29.50
734.50,29.25
735.00,29.50
735.50,28.75
736.00,29.00
736.50,29.50
737.00,29.00
737.50,29.75
738.00,29.50
738.50,29.75
739.00,29.75
739.50,30.00
740.00,29.50
740.50,29.25
741.00,29.50
741.50,30.00
742.00,29.25
742.50,30.00
743.00,29.75
743.50,29.50
744.00,29.50
744.50,29.25
745.00,29.75
745.50,29.25
746.00,29.25
746.50,29.75
747.00,29.50
747.50,30.00
748.00,29.75
748.50,29.75
749.00,29.50
749.50,29.75
750.00,29.75
750.50,29.50
751.00,29.25
751.50,29.75
752.00,29.75
752.50,29.50
753.00,29.75
753.50,29.75
754.00,29.50
754.50,29.50
755.00,29.50
755.50,29.75
756.00,29.25
756.50,29.75
757.00,29.50
757.50,29.50
758.00,29.00
758.50,29.50
759.00,29.50
759.50,29.50
760.00,29.50
760.50,30.00
761.00,29.75
761.50,30.00
762.00,29.75
762.50,30.00
763.00,29.75
763.50,30.00
764.00,30.00
764.50,30.00
765.00,30.25
765.50,30.00
766.00,29.50
766.50,29.50
767.00,29.75
767.50,30.00
768.00,30.25
768.50,30.00
769.00,30.00
769.50,30.00
770.00,29.75
770.50,29.25
771.00,29.50
771.50,29.50
772.00,29.25
772.50,30.00
773.00,29.75
773.50,29.75
774.00,30.25
774.50,29.75
775.00,29.75
775.50,29.50
776.00,30.25
776.50,29.75
777.00,30.00
777.50,29.75
778.00,29.50
778.50,30.00
779.00,30.00
779.50,29.75
780.00,29.50
780.50,30.25
781.00,29.50
781.50,30.25
782.00,30.00
782.50,30.00
783.00,30.00
783.50,29.75
784.00,29.50
784.50,30.00
785.00,29.50
785.50,29.75
786.00,30.25
786.50,30.00
787.00,29.50
787.50,30.25
788.00,30.25
788.50,30.00
789.00,30.25
789.50,29.75
790.00,30.25
790.50,29.75
791.00,30.25
791.50,29.75
792.00,29.75
792.50,30.00
793.00,30.25
793.50,29.75
794.00,30.25
794.50,29.75
795.00,30.50
795.50,29.75
796.00,30.00
796.50,29.75
797.00,29.75
797.50,30.00
798.00,29.75
798.50,30.25
799.00,29.75
799.50,30.00
800.00,30.25
800.50,29.75
801.00,30.25
801.50,29.75
802.00,30.25
802.50,30.00
803.00,29.75
803.50,29.75
804.00,30.50
804.50,29.75
805.00,30.00
805.50,30.00
806.00,29.75
806.50,29.75
807.00,29.75
807.50,29.50
808.00,30.25
808.50,30.00
809.00,30.25
809.50,30.00
810.00,30.25
810.50,30.00
811.00,29.50
811.50,30.00
812.00,30.50
812.50,30.00
813.00,30.00
813.50,30.00
814.00,30.00
814.50,29.75
815.00,30.00
815.50,30.00
816.00,30.25
816.50,30.00
817.00,30.25
817.50,30.00
818.00,30.50
818.50,30.50
819.00,29.75
819.50,29.75
820.00,30.00
820.50,30.00
821.00,30.25
821.50,30.50
822.00,30.25
822.50,30.00
823.00,30.25
823.50,30.00
824.00,30.25
824.50,30.50
825.00,29.75
825.50,30.25
826.00,30.25
826.50,29.75
827.00,30.25
827.50,30.25
828.00,30.00
828.50,30.25
829.00,29.75
829.50,30.25
830.00,29.75
830.50,30.50
831.00,30.25
831.50,30.50
832.00,30.50
832.50,30.50
833.00,30.25
833.50,30.25
834.00,30.00
834.50,30.25
835.00,30.50
835.50,30.25
836.00,29.75
836.50,29.75
837.00,30.00
837.50,30.25
838.00,30.50
838.50,30.00
839.00,30.50
839.50,29.75
840.00,30.00
840.50,30.50
841.00,30.25
841.50,30.50
842.00,30.25
842.50,30.50
843.00,30.25
843.50,30.50
844.00,30.50
844.50,30.00
845.00,30.50
845.50,30.25
846.00,30.50
846.50,30.25
847.00,30.25
847.50,30.25
848.00,30.75
848.50,30.00
849.00,30.25
849.50,30.25
850.00,30.50
850.50,30.25
851.00,29.75
851.50,30.50
852.00,30.00
852.50,30.25
853.00,30.00
853.50,30.25
854.00,30.25
854.50,30.50
855.00,30.50
855.50,30.25
856.00,30.00
856.50,30.25
857.00,30.25
857.50,30.75
858.00,30.50
858.50,30.00
859.00,30.00
859.50,30.50
860.00,30.50
860.50,30.50
861.00,30.50
861.50,30.75
862.00,30.50
862.50,30.25
863.00,30.75
863.50,30.75
864.00,30.25
864.50,30.25
865.00,31.00
865.50,30.00
866.00,30.25
866.50,30.25
867.00,30.00
867.50,30.25
868.00,30.75
868.50,30.50
869.00,30.00
869.50,30.50
870.00,30.75
870.50,30.50
871.00,30.25
871.50,30.00
872.00,30.75
872.50,30.75
